well_tag_number,drilling_method_code,date_added
53293,OTHER,2021-12-13
53294,AIR_ROTARY,2021-12-13
53295,OTHER,2021-12-13
53296,OTHER,2021-12-13
53298,OTHER,2021-12-13
53299,OTHER,2021-12-13
53300,OTHER,2021-12-13
53301,OTHER,2021-12-13
53302,OTHER,2021-12-13
53303,UNK,2021-12-13
53304,OTHER,2021-12-13
53305,OTHER,2021-12-13
53306,OTHER,2021-12-13
53307,OTHER,2021-12-13
53308,OTHER,2021-12-13
53309,OTHER,2021-12-13
53310,OTHER,2021-12-13
53311,OTHER,2021-12-13
53312,OTHER,2021-12-13
53313,OTHER,2021-12-13
53314,OTHER,2021-12-13
53315,OTHER,2021-12-13
53316,OTHER,2021-12-13
53317,OTHER,2021-12-13
53318,OTHER,2021-12-13
53319,OTHER,2021-12-13
53320,OTHER,2021-12-13
53321,OTHER,2021-12-13
53322,OTHER,2021-12-13
53323,OTHER,2021-12-13
53324,OTHER,2021-12-13
53325,OTHER,2021-12-13
53326,OTHER,2021-12-13
53327,OTHER,2021-12-13
53328,OTHER,2021-12-13
53329,AIR_ROTARY,2021-12-13
53330,OTHER,2021-12-13
53331,OTHER,2021-12-13
53332,OTHER,2021-12-13
53333,OTHER,2021-12-13
53335,OTHER,2021-12-13
53336,OTHER,2021-12-13
53337,OTHER,2021-12-13
53338,OTHER,2021-12-13
53339,OTHER,2021-12-13
53340,OTHER,2021-12-13
53341,OTHER,2021-12-13
53342,OTHER,2021-12-13
53343,OTHER,2021-12-13
53345,UNK,2021-12-13
53346,OTHER,2021-12-13
53347,OTHER,2021-12-13
53348,OTHER,2021-12-13
53349,OTHER,2021-12-13
53350,UNK,2021-12-13
53351,OTHER,2021-12-13
53352,OTHER,2021-12-13
53353,OTHER,2021-12-13
53354,OTHER,2021-12-13
53355,OTHER,2021-12-13
53356,OTHER,2021-12-13
53357,OTHER,2021-12-13
53358,OTHER,2021-12-13
53359,OTHER,2021-12-13
53360,OTHER,2021-12-13
53361,OTHER,2021-12-13
53362,OTHER,2021-12-13
53363,OTHER,2021-12-13
53364,AIR_ROTARY,2021-12-13
53365,UNK,2021-12-13
53366,UNK,2021-12-13
53367,UNK,2021-12-13
53368,AIR_ROTARY,2021-12-13
53369,OTHER,2021-12-13
53370,AIR_ROTARY,2021-12-13
53371,OTHER,2021-12-13
53372,OTHER,2021-12-13
53373,OTHER,2021-12-13
53374,OTHER,2021-12-13
53375,OTHER,2021-12-13
53376,OTHER,2021-12-13
53377,OTHER,2021-12-13
53378,OTHER,2021-12-13
53379,OTHER,2021-12-13
53380,OTHER,2021-12-13
53381,OTHER,2021-12-13
53382,OTHER,2021-12-13
53383,OTHER,2021-12-13
53384,OTHER,2021-12-13
53385,UNK,2021-12-13
53386,OTHER,2021-12-13
53387,OTHER,2021-12-13
53389,OTHER,2021-12-13
53390,OTHER,2021-12-13
53391,OTHER,2021-12-13
53392,OTHER,2021-12-13
53393,OTHER,2021-12-13
53394,OTHER,2021-12-13
53395,OTHER,2021-12-13
53396,OTHER,2021-12-13
53397,OTHER,2021-12-13
53398,OTHER,2021-12-13
53399,OTHER,2021-12-13
53400,OTHER,2021-12-13
53401,OTHER,2021-12-13
53402,OTHER,2021-12-13
53403,OTHER,2021-12-13
53404,OTHER,2021-12-13
53405,UNK,2021-12-13
53406,OTHER,2021-12-13
53407,OTHER,2021-12-13
53408,OTHER,2021-12-13
53409,OTHER,2021-12-13
53410,OTHER,2021-12-13
53411,OTHER,2021-12-13
53412,OTHER,2021-12-13
53413,OTHER,2021-12-13
53414,CABLE_TOOL,2021-12-13
53415,OTHER,2021-12-13
53416,OTHER,2021-12-13
53417,OTHER,2021-12-13
53418,OTHER,2021-12-13
53419,OTHER,2021-12-13
53420,OTHER,2021-12-13
53421,OTHER,2021-12-13
53422,OTHER,2021-12-13
53423,OTHER,2021-12-13
53424,OTHER,2021-12-13
53425,OTHER,2021-12-13
53426,OTHER,2021-12-13
53427,OTHER,2021-12-13
53428,OTHER,2021-12-13
53429,OTHER,2021-12-13
53430,OTHER,2021-12-13
53431,UNK,2021-12-13
53432,OTHER,2021-12-13
53433,OTHER,2021-12-13
53435,OTHER,2021-12-13
53436,OTHER,2021-12-13
53437,OTHER,2021-12-13
53438,OTHER,2021-12-13
53439,OTHER,2021-12-13
53440,OTHER,2021-12-13
53441,OTHER,2021-12-13
53442,OTHER,2021-12-13
53443,UNK,2021-12-13
53444,OTHER,2021-12-13
53445,OTHER,2021-12-13
53446,OTHER,2021-12-13
53447,OTHER,2021-12-13
53448,OTHER,2021-12-13
53449,UNK,2021-12-13
53450,OTHER,2021-12-13
53451,OTHER,2021-12-13
53452,OTHER,2021-12-13
53453,OTHER,2021-12-13
53454,OTHER,2021-12-13
53455,UNK,2021-12-13
53456,OTHER,2021-12-13
53457,OTHER,2021-12-13
53458,OTHER,2021-12-13
53459,OTHER,2021-12-13
53460,OTHER,2021-12-13
53461,UNK,2021-12-13
53462,OTHER,2021-12-13
53464,OTHER,2021-12-13
53465,OTHER,2021-12-13
53466,OTHER,2021-12-13
53467,UNK,2021-12-13
53468,OTHER,2021-12-13
53469,OTHER,2021-12-13
53470,OTHER,2021-12-13
53471,OTHER,2021-12-13
53472,OTHER,2021-12-13
53473,OTHER,2021-12-13
53474,UNK,2021-12-13
53475,OTHER,2021-12-13
53476,UNK,2021-12-13
53477,OTHER,2021-12-13
53478,OTHER,2021-12-13
53479,UNK,2021-12-13
53480,OTHER,2021-12-13
53481,OTHER,2021-12-13
53482,UNK,2021-12-13
53483,OTHER,2021-12-13
53484,OTHER,2021-12-13
53485,OTHER,2021-12-13
53486,UNK,2021-12-13
53487,OTHER,2021-12-13
53488,AIR_ROTARY,2021-12-13
53489,OTHER,2021-12-13
53490,OTHER,2021-12-13
53491,OTHER,2021-12-13
53492,OTHER,2021-12-13
53493,UNK,2021-12-13
53494,UNK,2021-12-13
53495,OTHER,2021-12-13
53496,OTHER,2021-12-13
53497,UNK,2021-12-13
53498,OTHER,2021-12-13
53499,OTHER,2021-12-13
53500,OTHER,2021-12-13
53501,OTHER,2021-12-13
53502,OTHER,2021-12-13
53503,OTHER,2021-12-13
53504,OTHER,2021-12-13
53505,OTHER,2021-12-13
53506,CABLE_TOOL,2021-12-13
53507,OTHER,2021-12-13
53508,OTHER,2021-12-13
53509,OTHER,2021-12-13
53510,OTHER,2021-12-13
53511,OTHER,2021-12-13
53512,UNK,2021-12-13
53513,OTHER,2021-12-13
53514,OTHER,2021-12-13
53515,OTHER,2021-12-13
53516,OTHER,2021-12-13
53517,OTHER,2021-12-13
53518,OTHER,2021-12-13
53519,OTHER,2021-12-13
53520,OTHER,2021-12-13
53521,UNK,2021-12-13
53522,OTHER,2021-12-13
53523,OTHER,2021-12-13
53524,UNK,2021-12-13
53525,OTHER,2021-12-13
53526,OTHER,2021-12-13
53527,OTHER,2021-12-13
53528,OTHER,2021-12-13
53529,OTHER,2021-12-13
53530,OTHER,2021-12-13
53531,OTHER,2021-12-13
53532,OTHER,2021-12-13
53533,OTHER,2021-12-13
53534,OTHER,2021-12-13
53535,OTHER,2021-12-13
53536,OTHER,2021-12-13
53537,UNK,2021-12-13
53538,OTHER,2021-12-13
53539,OTHER,2021-12-13
53540,OTHER,2021-12-13
53541,OTHER,2021-12-13
53542,OTHER,2021-12-13
53543,OTHER,2021-12-13
53544,OTHER,2021-12-13
53545,UNK,2021-12-13
53546,OTHER,2021-12-13
53548,OTHER,2021-12-13
53549,OTHER,2021-12-13
53550,OTHER,2021-12-13
53551,OTHER,2021-12-13
53552,OTHER,2021-12-13
53553,OTHER,2021-12-13
53554,OTHER,2021-12-13
53555,OTHER,2021-12-13
53556,OTHER,2021-12-13
53557,UNK,2021-12-13
53558,OTHER,2021-12-13
53559,OTHER,2021-12-13
53560,OTHER,2021-12-13
53561,OTHER,2021-12-13
53562,OTHER,2021-12-13
53564,OTHER,2021-12-13
53565,OTHER,2021-12-13
53566,OTHER,2021-12-13
53567,OTHER,2021-12-13
53568,UNK,2021-12-13
53569,OTHER,2021-12-13
53570,OTHER,2021-12-13
53571,UNK,2021-12-13
53572,OTHER,2021-12-13
53573,UNK,2021-12-13
53574,OTHER,2021-12-13
53575,OTHER,2021-12-13
53576,OTHER,2021-12-13
53577,OTHER,2021-12-13
53578,OTHER,2021-12-13
53579,OTHER,2021-12-13
53580,OTHER,2021-12-13
53581,OTHER,2021-12-13
53582,OTHER,2021-12-13
53583,OTHER,2021-12-13
53584,OTHER,2021-12-13
53585,OTHER,2021-12-13
53586,OTHER,2021-12-13
53587,OTHER,2021-12-13
53588,UNK,2021-12-13
53589,OTHER,2021-12-13
53590,OTHER,2021-12-13
53591,OTHER,2021-12-13
53592,OTHER,2021-12-13
53593,OTHER,2021-12-13
53594,OTHER,2021-12-13
53595,OTHER,2021-12-13
53596,OTHER,2021-12-13
53597,OTHER,2021-12-13
53598,UNK,2021-12-13
53599,AIR_ROTARY,2021-12-13
53600,OTHER,2021-12-13
53601,OTHER,2021-12-13
53602,OTHER,2021-12-13
53603,OTHER,2021-12-13
53604,OTHER,2021-12-13
53605,OTHER,2021-12-13
53606,OTHER,2021-12-13
53607,OTHER,2021-12-13
53608,UNK,2021-12-13
53609,OTHER,2021-12-13
53610,OTHER,2021-12-13
53611,OTHER,2021-12-13
53612,OTHER,2021-12-13
53613,OTHER,2021-12-13
53614,UNK,2021-12-13
53615,OTHER,2021-12-13
53616,OTHER,2021-12-13
53617,OTHER,2021-12-13
53618,OTHER,2021-12-13
53619,OTHER,2021-12-13
53620,OTHER,2021-12-13
53621,OTHER,2021-12-13
53622,AIR_ROTARY,2021-12-13
53623,UNK,2021-12-13
53624,OTHER,2021-12-13
53625,UNK,2021-12-13
53626,OTHER,2021-12-13
53627,OTHER,2021-12-13
53628,OTHER,2021-12-13
53629,OTHER,2021-12-13
53630,OTHER,2021-12-13
53631,OTHER,2021-12-13
53632,AIR_ROTARY,2021-12-13
53633,OTHER,2021-12-13
53634,OTHER,2021-12-13
53635,OTHER,2021-12-13
53636,OTHER,2021-12-13
53637,OTHER,2021-12-13
53638,OTHER,2021-12-13
53639,OTHER,2021-12-13
53640,OTHER,2021-12-13
53641,OTHER,2021-12-13
53642,OTHER,2021-12-13
53643,OTHER,2021-12-13
53644,OTHER,2021-12-13
53645,OTHER,2021-12-13
53646,OTHER,2021-12-13
53647,OTHER,2021-12-13
53648,OTHER,2021-12-13
53649,OTHER,2021-12-13
53650,OTHER,2021-12-13
53651,OTHER,2021-12-13
53652,OTHER,2021-12-13
53653,UNK,2021-12-13
53654,OTHER,2021-12-13
53655,OTHER,2021-12-13
53656,OTHER,2021-12-13
53657,OTHER,2021-12-13
53658,UNK,2021-12-13
53659,OTHER,2021-12-13
53660,UNK,2021-12-13
53661,OTHER,2021-12-13
53662,OTHER,2021-12-13
53663,UNK,2021-12-13
53664,OTHER,2021-12-13
53665,OTHER,2021-12-13
53666,OTHER,2021-12-13
53667,OTHER,2021-12-13
53668,UNK,2021-12-13
53669,OTHER,2021-12-13
53670,UNK,2021-12-13
53671,OTHER,2021-12-13
53672,OTHER,2021-12-13
53673,OTHER,2021-12-13
53674,UNK,2021-12-13
53675,OTHER,2021-12-13
53676,OTHER,2021-12-13
53677,OTHER,2021-12-13
53678,OTHER,2021-12-13
53679,OTHER,2021-12-13
53680,UNK,2021-12-13
53681,OTHER,2021-12-13
53682,OTHER,2021-12-13
53683,OTHER,2021-12-13
53684,AIR_ROTARY,2021-12-13
53685,OTHER,2021-12-13
53686,OTHER,2021-12-13
53687,OTHER,2021-12-13
53688,OTHER,2021-12-13
53689,OTHER,2021-12-13
53690,OTHER,2021-12-13
53691,OTHER,2021-12-13
53692,OTHER,2021-12-13
53693,OTHER,2021-12-13
53694,UNK,2021-12-13
53695,OTHER,2021-12-13
53696,OTHER,2021-12-13
53697,OTHER,2021-12-13
53698,OTHER,2021-12-13
53699,OTHER,2021-12-13
53700,OTHER,2021-12-13
53701,OTHER,2021-12-13
53702,OTHER,2021-12-13
53703,OTHER,2021-12-13
53704,OTHER,2021-12-13
53705,OTHER,2021-12-13
53706,OTHER,2021-12-13
53707,OTHER,2021-12-13
53708,OTHER,2021-12-13
53709,OTHER,2021-12-13
53710,UNK,2021-12-13
53711,OTHER,2021-12-13
53712,OTHER,2021-12-13
53713,OTHER,2021-12-13
53714,OTHER,2021-12-13
53715,OTHER,2021-12-13
53716,OTHER,2021-12-13
53717,OTHER,2021-12-13
53718,DRIVING,2021-12-13
53719,OTHER,2021-12-13
53720,OTHER,2021-12-13
53721,OTHER,2021-12-13
53722,OTHER,2021-12-13
53723,OTHER,2021-12-13
53724,OTHER,2021-12-13
53725,OTHER,2021-12-13
53726,OTHER,2021-12-13
53727,OTHER,2021-12-13
53728,OTHER,2021-12-13
53729,UNK,2021-12-13
53730,OTHER,2021-12-13
53731,OTHER,2021-12-13
53732,OTHER,2021-12-13
53733,OTHER,2021-12-13
53734,OTHER,2021-12-13
53735,UNK,2021-12-13
53736,UNK,2021-12-13
53737,EXCAVATING,2021-12-13
53738,EXCAVATING,2021-12-13
53739,UNK,2021-12-13
53740,OTHER,2021-12-13
53741,UNK,2021-12-13
53742,OTHER,2021-12-13
53743,OTHER,2021-12-13
53744,OTHER,2021-12-13
53745,OTHER,2021-12-13
53746,AIR_ROTARY,2021-12-13
53747,OTHER,2021-12-13
53748,UNK,2021-12-13
53749,OTHER,2021-12-13
53750,OTHER,2021-12-13
53751,OTHER,2021-12-13
53752,OTHER,2021-12-13
53753,OTHER,2021-12-13
53754,OTHER,2021-12-13
53755,OTHER,2021-12-13
53756,AIR_ROTARY,2021-12-13
53757,OTHER,2021-12-13
53758,OTHER,2021-12-13
53759,UNK,2021-12-13
53760,OTHER,2021-12-13
53761,OTHER,2021-12-13
53763,OTHER,2021-12-13
53764,AIR_ROTARY,2021-12-13
53765,OTHER,2021-12-13
53766,OTHER,2021-12-13
53767,AIR_ROTARY,2021-12-13
53768,OTHER,2021-12-13
53769,OTHER,2021-12-13
53770,OTHER,2021-12-13
53771,OTHER,2021-12-13
53772,OTHER,2021-12-13
53773,OTHER,2021-12-13
53774,AIR_ROTARY,2021-12-13
53775,UNK,2021-12-13
53776,OTHER,2021-12-13
53777,OTHER,2021-12-13
53778,OTHER,2021-12-13
53779,UNK,2021-12-13
53780,OTHER,2021-12-13
53781,OTHER,2021-12-13
53782,OTHER,2021-12-13
53783,OTHER,2021-12-13
53784,OTHER,2021-12-13
53785,OTHER,2021-12-13
53786,OTHER,2021-12-13
53787,UNK,2021-12-13
53788,UNK,2021-12-13
53789,UNK,2021-12-13
53790,OTHER,2021-12-13
53791,OTHER,2021-12-13
53792,OTHER,2021-12-13
53793,OTHER,2021-12-13
53794,OTHER,2021-12-13
53795,UNK,2021-12-13
53796,OTHER,2021-12-13
53797,OTHER,2021-12-13
53798,OTHER,2021-12-13
53799,OTHER,2021-12-13
53800,OTHER,2021-12-13
53802,OTHER,2021-12-13
53803,OTHER,2021-12-13
53804,OTHER,2021-12-13
53805,OTHER,2021-12-13
53806,UNK,2021-12-13
53807,UNK,2021-12-13
53808,OTHER,2021-12-13
53809,OTHER,2021-12-13
53810,OTHER,2021-12-13
53811,OTHER,2021-12-13
53812,OTHER,2021-12-13
53813,OTHER,2021-12-13
53814,OTHER,2021-12-13
53815,UNK,2021-12-13
53816,OTHER,2021-12-13
53817,OTHER,2021-12-13
53818,OTHER,2021-12-13
53819,OTHER,2021-12-13
53820,OTHER,2021-12-13
53821,OTHER,2021-12-13
53822,OTHER,2021-12-13
53823,OTHER,2021-12-13
53824,OTHER,2021-12-13
53825,OTHER,2021-12-13
53826,OTHER,2021-12-13
53827,OTHER,2021-12-13
53828,OTHER,2021-12-13
53829,OTHER,2021-12-13
53830,OTHER,2021-12-13
53831,OTHER,2021-12-13
53832,OTHER,2021-12-13
53833,EXCAVATING,2021-12-13
53834,OTHER,2021-12-13
53835,OTHER,2021-12-13
53836,EXCAVATING,2021-12-13
53837,EXCAVATING,2021-12-13
53838,OTHER,2021-12-13
53839,OTHER,2021-12-13
53840,OTHER,2021-12-13
53841,OTHER,2021-12-13
53842,OTHER,2021-12-13
53843,OTHER,2021-12-13
53844,OTHER,2021-12-13
53845,AIR_ROTARY,2021-12-13
53846,OTHER,2021-12-13
53847,OTHER,2021-12-13
53848,OTHER,2021-12-13
53849,OTHER,2021-12-13
53850,OTHER,2021-12-13
53851,OTHER,2021-12-13
53852,OTHER,2021-12-13
53853,OTHER,2021-12-13
53854,OTHER,2021-12-13
53855,OTHER,2021-12-13
53856,OTHER,2021-12-13
53857,OTHER,2021-12-13
53858,OTHER,2021-12-13
53859,UNK,2021-12-13
53860,OTHER,2021-12-13
53861,OTHER,2021-12-13
53862,OTHER,2021-12-13
53863,OTHER,2021-12-13
53864,OTHER,2021-12-13
53865,OTHER,2021-12-13
53866,OTHER,2021-12-13
53868,OTHER,2021-12-13
53869,UNK,2021-12-13
53870,OTHER,2021-12-13
53871,OTHER,2021-12-13
53872,OTHER,2021-12-13
53873,OTHER,2021-12-13
53874,OTHER,2021-12-13
53875,OTHER,2021-12-13
53876,OTHER,2021-12-13
53877,UNK,2021-12-13
53878,UNK,2021-12-13
53879,UNK,2021-12-13
53880,UNK,2021-12-13
53881,UNK,2021-12-13
53882,UNK,2021-12-13
53883,OTHER,2021-12-13
53884,OTHER,2021-12-13
53885,UNK,2021-12-13
53886,OTHER,2021-12-13
53887,OTHER,2021-12-13
53888,UNK,2021-12-13
53889,OTHER,2021-12-13
53890,AIR_ROTARY,2021-12-13
53891,OTHER,2021-12-13
53892,OTHER,2021-12-13
53893,UNK,2021-12-13
53894,OTHER,2021-12-13
53895,OTHER,2021-12-13
53896,OTHER,2021-12-13
53897,UNK,2021-12-13
53898,OTHER,2021-12-13
53899,OTHER,2021-12-13
53900,UNK,2021-12-13
53901,UNK,2021-12-13
53902,AIR_ROTARY,2021-12-13
53903,OTHER,2021-12-13
53904,OTHER,2021-12-13
53905,OTHER,2021-12-13
53906,OTHER,2021-12-13
53907,OTHER,2021-12-13
53908,OTHER,2021-12-13
53909,OTHER,2021-12-13
53910,OTHER,2021-12-13
53911,OTHER,2021-12-13
53912,OTHER,2021-12-13
53913,OTHER,2021-12-13
53914,OTHER,2021-12-13
53915,UNK,2021-12-13
53916,UNK,2021-12-13
53917,OTHER,2021-12-13
53918,OTHER,2021-12-13
53919,OTHER,2021-12-13
53920,OTHER,2021-12-13
53921,OTHER,2021-12-13
53922,AIR_ROTARY,2021-12-13
53923,OTHER,2021-12-13
53924,OTHER,2021-12-13
53925,OTHER,2021-12-13
53926,OTHER,2021-12-13
53927,UNK,2021-12-13
53928,OTHER,2021-12-13
53929,UNK,2021-12-13
53930,OTHER,2021-12-13
53931,OTHER,2021-12-13
53932,OTHER,2021-12-13
53933,OTHER,2021-12-13
53934,OTHER,2021-12-13
53935,OTHER,2021-12-13
53936,OTHER,2021-12-13
53937,OTHER,2021-12-13
53938,OTHER,2021-12-13
53939,OTHER,2021-12-13
53941,OTHER,2021-12-13
53942,CABLE_TOOL,2021-12-13
53943,OTHER,2021-12-13
53944,OTHER,2021-12-13
53945,OTHER,2021-12-13
53946,UNK,2021-12-13
53947,OTHER,2021-12-13
53948,OTHER,2021-12-13
53949,OTHER,2021-12-13
53950,OTHER,2021-12-13
53951,OTHER,2021-12-13
53952,OTHER,2021-12-13
53953,OTHER,2021-12-13
53954,OTHER,2021-12-13
53955,UNK,2021-12-13
53956,UNK,2021-12-13
53957,UNK,2021-12-13
53958,OTHER,2021-12-13
53959,OTHER,2021-12-13
53960,OTHER,2021-12-13
53961,OTHER,2021-12-13
53962,OTHER,2021-12-13
53963,OTHER,2021-12-13
53964,OTHER,2021-12-13
53965,UNK,2021-12-13
53966,AIR_ROTARY,2021-12-13
53967,UNK,2021-12-13
53968,OTHER,2021-12-13
53969,OTHER,2021-12-13
53970,UNK,2021-12-13
53971,OTHER,2021-12-13
53972,OTHER,2021-12-13
53973,OTHER,2021-12-13
53974,OTHER,2021-12-13
53975,OTHER,2021-12-13
53976,OTHER,2021-12-13
53977,OTHER,2021-12-13
53978,OTHER,2021-12-13
53979,OTHER,2021-12-13
53980,OTHER,2021-12-13
53981,OTHER,2021-12-13
53982,OTHER,2021-12-13
53983,OTHER,2021-12-13
53984,OTHER,2021-12-13
53985,OTHER,2021-12-13
53986,OTHER,2021-12-13
53987,OTHER,2021-12-13
53988,OTHER,2021-12-13
53989,OTHER,2021-12-13
53990,OTHER,2021-12-13
53991,OTHER,2021-12-13
53992,OTHER,2021-12-13
53993,OTHER,2021-12-13
53994,OTHER,2021-12-13
53995,OTHER,2021-12-13
53996,OTHER,2021-12-13
53997,CABLE_TOOL,2021-12-13
53998,OTHER,2021-12-13
53999,OTHER,2021-12-13
54000,OTHER,2021-12-13
54001,OTHER,2021-12-13
54002,OTHER,2021-12-13
54003,OTHER,2021-12-13
54004,CABLE_TOOL,2021-12-13
54005,OTHER,2021-12-13
54006,OTHER,2021-12-13
54007,OTHER,2021-12-13
54008,OTHER,2021-12-13
54009,OTHER,2021-12-13
54010,OTHER,2021-12-13
54011,OTHER,2021-12-13
54012,OTHER,2021-12-13
54013,OTHER,2021-12-13
54014,OTHER,2021-12-13
54015,OTHER,2021-12-13
54016,OTHER,2021-12-13
54017,UNK,2021-12-13
54018,OTHER,2021-12-13
54019,OTHER,2021-12-13
54020,OTHER,2021-12-13
54021,OTHER,2021-12-13
54022,OTHER,2021-12-13
54023,OTHER,2021-12-13
54024,OTHER,2021-12-13
54025,OTHER,2021-12-13
54026,OTHER,2021-12-13
54027,OTHER,2021-12-13
54028,OTHER,2021-12-13
54029,OTHER,2021-12-13
54030,OTHER,2021-12-13
54031,OTHER,2021-12-13
54032,OTHER,2021-12-13
54033,OTHER,2021-12-13
54034,AIR_ROTARY,2021-12-13
54035,OTHER,2021-12-13
54036,OTHER,2021-12-13
54037,OTHER,2021-12-13
54038,OTHER,2021-12-13
54039,OTHER,2021-12-13
54040,UNK,2021-12-13
54041,EXCAVATING,2021-12-13
54042,OTHER,2021-12-13
54043,OTHER,2021-12-13
54044,OTHER,2021-12-13
54045,OTHER,2021-12-13
54046,OTHER,2021-12-13
54047,OTHER,2021-12-13
54048,AIR_ROTARY,2021-12-13
54049,OTHER,2021-12-13
54050,UNK,2021-12-13
54051,OTHER,2021-12-13
54052,OTHER,2021-12-13
54053,OTHER,2021-12-13
54054,UNK,2021-12-13
54055,OTHER,2021-12-13
54056,OTHER,2021-12-13
54057,OTHER,2021-12-13
54058,OTHER,2021-12-13
54059,OTHER,2021-12-13
54060,OTHER,2021-12-13
54061,OTHER,2021-12-13
54062,OTHER,2021-12-13
54063,OTHER,2021-12-13
54064,OTHER,2021-12-13
54065,UNK,2021-12-13
54066,UNK,2021-12-13
54067,UNK,2021-12-13
54068,OTHER,2021-12-13
54069,OTHER,2021-12-13
54070,OTHER,2021-12-13
54071,OTHER,2021-12-13
54072,UNK,2021-12-13
54073,OTHER,2021-12-13
54074,OTHER,2021-12-13
54075,OTHER,2021-12-13
54076,OTHER,2021-12-13
54077,OTHER,2021-12-13
54078,OTHER,2021-12-13
54079,OTHER,2021-12-13
54080,OTHER,2021-12-13
54081,OTHER,2021-12-13
54082,OTHER,2021-12-13
54083,UNK,2021-12-13
54084,UNK,2021-12-13
54085,OTHER,2021-12-13
54086,OTHER,2021-12-13
54087,UNK,2021-12-13
54088,OTHER,2021-12-13
54089,OTHER,2021-12-13
54090,AIR_ROTARY,2021-12-13
54091,UNK,2021-12-13
54092,OTHER,2021-12-13
54093,OTHER,2021-12-13
54094,OTHER,2021-12-13
54095,OTHER,2021-12-13
54096,OTHER,2021-12-13
54097,CABLE_TOOL,2021-12-13
54098,UNK,2021-12-13
54099,OTHER,2021-12-13
54100,UNK,2021-12-13
54101,OTHER,2021-12-13
54102,UNK,2021-12-13
54103,UNK,2021-12-13
54104,OTHER,2021-12-13
54105,OTHER,2021-12-13
54106,OTHER,2021-12-13
54107,OTHER,2021-12-13
54108,OTHER,2021-12-13
54109,OTHER,2021-12-13
54110,UNK,2021-12-13
54111,UNK,2021-12-13
54112,UNK,2021-12-13
54113,OTHER,2021-12-13
54114,OTHER,2021-12-13
54115,OTHER,2021-12-13
54116,OTHER,2021-12-13
54117,OTHER,2021-12-13
54119,OTHER,2021-12-13
54120,OTHER,2021-12-13
54121,AIR_ROTARY,2021-12-13
54122,OTHER,2021-12-13
54123,OTHER,2021-12-13
54124,OTHER,2021-12-13
54125,OTHER,2021-12-13
54126,OTHER,2021-12-13
54127,OTHER,2021-12-13
54128,OTHER,2021-12-13
54129,OTHER,2021-12-13
54130,CABLE_TOOL,2021-12-13
54131,OTHER,2021-12-13
54132,OTHER,2021-12-13
54133,OTHER,2021-12-13
54134,OTHER,2021-12-13
54135,UNK,2021-12-13
54136,OTHER,2021-12-13
54137,OTHER,2021-12-13
54138,OTHER,2021-12-13
54139,OTHER,2021-12-13
54140,OTHER,2021-12-13
54141,UNK,2021-12-13
54142,OTHER,2021-12-13
54143,OTHER,2021-12-13
54144,OTHER,2021-12-13
54145,UNK,2021-12-13
54146,OTHER,2021-12-13
54147,OTHER,2021-12-13
54148,OTHER,2021-12-13
54149,OTHER,2021-12-13
54150,OTHER,2021-12-13
54151,OTHER,2021-12-13
54152,OTHER,2021-12-13
54153,AIR_ROTARY,2021-12-13
54154,AIR_ROTARY,2021-12-13
54155,UNK,2021-12-13
54156,OTHER,2021-12-13
54157,OTHER,2021-12-13
54158,OTHER,2021-12-13
54159,OTHER,2021-12-13
54160,OTHER,2021-12-13
54161,OTHER,2021-12-13
54162,OTHER,2021-12-13
54163,OTHER,2021-12-13
54164,UNK,2021-12-13
54165,AIR_ROTARY,2021-12-13
54166,OTHER,2021-12-13
54167,OTHER,2021-12-13
54168,OTHER,2021-12-13
54169,UNK,2021-12-13
54170,OTHER,2021-12-13
54171,OTHER,2021-12-13
54172,UNK,2021-12-13
54173,OTHER,2021-12-13
54174,OTHER,2021-12-13
54175,OTHER,2021-12-13
54176,OTHER,2021-12-13
54177,OTHER,2021-12-13
54178,OTHER,2021-12-13
54179,OTHER,2021-12-13
54180,OTHER,2021-12-13
54181,OTHER,2021-12-13
54182,EXCAVATING,2021-12-13
54183,UNK,2021-12-13
54185,OTHER,2021-12-13
54186,OTHER,2021-12-13
54187,OTHER,2021-12-13
54188,OTHER,2021-12-13
54189,OTHER,2021-12-13
54190,DUO_ROTARY,2021-12-13
54191,UNK,2021-12-13
54192,UNK,2021-12-13
54193,OTHER,2021-12-13
54194,UNK,2021-12-13
54195,OTHER,2021-12-13
54197,UNK,2021-12-13
54198,OTHER,2021-12-13
54199,OTHER,2021-12-13
54200,OTHER,2021-12-13
54201,OTHER,2021-12-13
54202,OTHER,2021-12-13
54203,OTHER,2021-12-13
54204,OTHER,2021-12-13
54205,OTHER,2021-12-13
54206,UNK,2021-12-13
54207,OTHER,2021-12-13
54208,UNK,2021-12-13
54209,OTHER,2021-12-13
54210,OTHER,2021-12-13
54211,OTHER,2021-12-13
54212,OTHER,2021-12-13
54213,UNK,2021-12-13
54214,OTHER,2021-12-13
54215,OTHER,2021-12-13
54216,OTHER,2021-12-13
54217,OTHER,2021-12-13
54218,OTHER,2021-12-13
54219,OTHER,2021-12-13
54220,OTHER,2021-12-13
54221,OTHER,2021-12-13
54222,OTHER,2021-12-13
54223,OTHER,2021-12-13
54224,OTHER,2021-12-13
54225,OTHER,2021-12-13
54226,OTHER,2021-12-13
54227,OTHER,2021-12-13
54228,OTHER,2021-12-13
54229,OTHER,2021-12-13
54230,UNK,2021-12-13
54231,OTHER,2021-12-13
54232,OTHER,2021-12-13
54233,OTHER,2021-12-13
54234,OTHER,2021-12-13
